## date = '2019-05-11 18:33:57.194829'
## execstr = '/anaconda3/envs/riboseq/bin/metagene count genome/chrM_orfs_start_rois_ND4.txt data/metagene/T2_2/T2_2_ND4start --count_files data/mapping/T2_2.bam --threeprime --norm_region 30 200 --min_counts 0 --cmap Blues'
## args = {  
##          'big_genome'       : False,,
##          'cmap'             : 'Blues',,
##          'count_files'      : ['data/mapping/T2_2.bam'],,
##          'countfile_format' : 'BAM',,
##          'dpi'              : 150,,
##          'figformat'        : 'png',,
##          'figsize'          : None,,
##          'keep'             : False,,
##          'landmark'         : None,,
##          'mapping'          : 'threeprime',,
##          'max_length'       : 100,,
##          'maxmem'           : 0,,
##          'min_counts'       : 0,,
##          'min_length'       : 25,,
##          'nibble'           : 0,,
##          'norm_region'      : [30, 200],,
##          'normalize_over'   : None,,
##          'offset'           : 0,,
##          'outbase'          : 'data/metagene/T2_2/T2_2_ND4start',,
##          'program'          : 'count',,
##          'roi_file'         : 'genome/chrM_orfs_start_rois_ND4.txt',,
##          'stylesheet'       : None,,
##          'sum'              : None,,
##          'title'            : None,,
##          'use_mean'         : False,,
##          'warnlevel'        : 0,
##        }
x	metagene_average	regions_counted
-100	0.0007434944237918215	1
-99	0.011152416356877323	1
-98	0.0007434944237918215	1
-97	0.023048327137546468	1
-96	0.001486988847583643	1
-95	0.001486988847583643	1
-94	0.0	1
-93	0.0007434944237918215	1
-92	0.0	1
-91	0.0007434944237918215	1
-90	0.001486988847583643	1
-89	0.0022304832713754648	1
-88	0.017100371747211896	1
-87	0.0	1
-86	0.010408921933085501	1
-85	0.006691449814126394	1
-84	0.07434944237918216	1
-83	0.001486988847583643	1
-82	0.0	1
-81	0.002973977695167286	1
-80	0.0044609665427509295	1
-79	0.0022304832713754648	1
-78	0.0	1
-77	0.0	1
-76	0.006691449814126394	1
-75	0.015613382899628252	1
-74	0.0	1
-73	0.0	1
-72	0.0007434944237918215	1
-71	0.002973977695167286	1
-70	0.012639405204460967	1
-69	0.026022304832713755	1
-68	0.008178438661710037	1
-67	0.0007434944237918215	1
-66	0.0022304832713754648	1
-65	0.0044609665427509295	1
-64	0.011895910780669145	1
-63	0.017843866171003718	1
-62	0.03271375464684015	1
-61	0.0037174721189591076	1
-60	0.002973977695167286	1
-59	0.008178438661710037	1
-58	0.0	1
-57	0.008921933085501859	1
-56	0.006691449814126394	1
-55	0.046096654275092935	1
-54	0.0052044609665427505	1
-53	0.023048327137546468	1
-52	0.007434944237918215	1
-51	0.0007434944237918215	1
-50	0.0007434944237918215	1
-49	0.0052044609665427505	1
-48	0.001486988847583643	1
-47	0.0007434944237918215	1
-46	0.007434944237918215	1
-45	0.0007434944237918215	1
-44	0.0	1
-43	0.0007434944237918215	1
-42	0.0	1
-41	0.0007434944237918215	1
-40	0.001486988847583643	1
-39	0.0	1
-38	0.0	1
-37	0.0	1
-36	0.0	1
-35	0.0	1
-34	0.001486988847583643	1
-33	0.0044609665427509295	1
-32	0.001486988847583643	1
-31	0.0	1
-30	0.0022304832713754648	1
-29	0.001486988847583643	1
-28	0.007434944237918215	1
-27	0.002973977695167286	1
-26	0.0	1
-25	0.0	1
-24	0.0379182156133829	1
-23	0.006691449814126394	1
-22	0.0037174721189591076	1
-21	0.01858736059479554	1
-20	0.007434944237918215	1
-19	0.0	1
-18	0.0	1
-17	0.0	1
-16	0.0037174721189591076	1
-15	0.020817843866171002	1
-14	0.002973977695167286	1
-13	0.001486988847583643	1
-12	0.0	1
-11	0.0007434944237918215	1
